iter,ms
0,0.040960
1,0.040960
2,0.040960
3,0.041984
4,0.040960
5,0.040960
6,0.041984
7,0.040960
8,0.040960
9,0.041984
10,0.040960
11,0.040960
12,0.040960
13,0.040960
14,0.040960
15,0.040960
16,0.040960
17,0.040960
18,0.040960
19,0.040960
20,0.040960
21,0.040960
22,0.040960
23,0.041984
24,0.040960
25,0.040960
26,0.040960
27,0.041984
28,0.040960
29,0.040960
30,0.040960
31,0.040960
32,0.041984
33,0.040960
34,0.040960
35,0.041984
36,0.040960
37,0.040960
38,0.040960
39,0.040960
40,0.040960
41,0.040960
42,0.041984
43,0.040960
44,0.040960
45,0.041984
46,0.039936
47,0.041984
48,0.040960
49,0.040960
50,0.040960
51,0.040960
52,0.041984
53,0.040960
54,0.040960
55,0.041984
56,0.040960
57,0.041984
58,0.040960
59,0.040960
60,0.041984
61,0.040960
62,0.040960
63,0.041984
64,0.041984
65,0.040960
66,0.040960
67,0.040960
68,0.040960
69,0.040960
70,0.040960
71,0.040960
72,0.041984
73,0.040960
74,0.041984
75,0.040960
76,0.040960
77,0.040960
78,0.040960
79,0.041984
80,0.040960
81,0.040960
82,0.040960
83,0.040960
84,0.040960
85,0.040960
86,0.041984
87,0.040960
88,0.040960
89,0.040960
90,0.040960
91,0.040960
92,0.041984
93,0.040960
94,0.040960
95,0.040960
96,0.040960
97,0.040960
98,0.040960
99,0.041984
100,0.040960
101,0.040960
102,0.040960
103,0.040960
104,0.040960
105,0.040960
106,0.040960
107,0.040960
108,0.040960
109,0.040960
110,0.040960
111,0.040960
112,0.040960
113,0.041984
114,0.040960
115,0.040960
116,0.047104
117,0.040960
118,0.040960
119,0.040960
120,0.041984
121,0.040960
122,0.040960
123,0.040960
124,0.041984
125,0.040960
126,0.040960
127,0.040960
128,0.039936
129,0.040960
130,0.040960
131,0.040960
132,0.040960
133,0.040960
134,0.040960
135,0.040960
136,0.040960
137,0.040960
138,0.040960
139,0.040960
140,0.040960
141,0.040960
142,0.040960
143,0.040960
144,0.041984
145,0.040960
146,0.040960
147,0.041984
148,0.041984
149,0.040960
150,0.040960
151,0.041984
152,0.040960
153,0.041984
154,0.041984
155,0.040960
156,0.040960
157,0.040960
158,0.041984
159,0.041984
160,0.039936
161,0.040960
162,0.041984
163,0.041984
164,0.040960
165,0.040960
166,0.040960
167,0.040960
168,0.040960
169,0.040960
170,0.041984
171,0.040960
172,0.041984
173,0.040960
174,0.040960
175,0.040960
176,0.040960
177,0.040960
178,0.040960
179,0.040960
180,0.040960
181,0.041984
