iter,ms
0,0.334848
1,0.412672
2,0.411648
3,0.377856
4,0.389120
5,0.368640
6,0.360448
7,0.372736
8,0.377856
9,0.406528
10,0.410624
11,0.417792
12,0.398336
13,0.406528
14,0.381952
15,0.431104
16,0.428032
17,0.409600
18,0.408576
19,0.411648
20,0.421888
21,0.394240
22,0.369664
23,0.375808
24,0.423936
25,0.244736
26,0.345088
27,0.373760
28,0.373760
29,0.433152
30,0.392192
31,0.346112
32,0.400384
33,0.366592
34,0.327680
35,0.364544
36,0.457728
37,0.445440
38,0.431104
39,0.464896
40,0.452608
41,0.458752
42,0.455680
43,0.467968
44,0.474112
45,0.480256
46,0.458752
47,0.508928
48,0.438272
49,0.483328
50,0.494592
51,0.493568
52,0.504832
53,0.528384
54,0.527360
55,0.521216
56,0.491520
57,0.494592
58,0.522240
59,0.518144
60,0.557056
61,0.566272
62,0.557056
63,0.588800
64,0.565248
65,0.552960
66,0.540672
67,0.529408
68,0.525312
69,0.545792
70,0.524288
71,0.510976
72,0.538624
73,0.902144
74,0.407552
75,0.561152
76,0.521216
77,0.614400
78,0.587776
79,0.600064
80,0.603136
81,0.650240
82,0.582656
83,0.493568
84,0.592896
85,0.641024
86,0.648192
87,0.644096
88,0.647168
89,0.630784
90,0.675840
91,0.633856
92,0.627712
93,0.600064
94,0.608256
95,0.714752
96,0.627712
97,0.621568
98,0.615424
99,0.622592
100,0.630784
101,0.651264
102,0.657408
103,0.674816
104,0.694272
105,0.788480
106,0.694272
107,0.723968
108,0.739328
109,0.711680
110,0.709632
111,0.697344
112,0.735232
113,0.714752
114,0.702464
115,0.644096
116,0.654336
117,0.740352
118,0.707584
119,0.735232
120,0.709632
121,0.670720
122,0.722944
123,0.695296
124,0.714752
125,0.693248
126,0.719872
127,0.718848
128,0.711680
129,0.708608
130,0.759808
131,0.697344
132,0.755712
133,0.710656
134,0.738304
135,0.719872
136,0.733184
137,0.733184
138,0.738304
139,0.695296
140,0.702464
141,0.702464
142,0.733184
143,0.705536
144,0.676864
145,0.673792
146,0.698368
147,0.718848
148,0.677888
149,0.720896
150,0.691200
151,0.697344
152,0.748544
153,0.749568
154,0.718848
155,0.753664
156,0.713728
157,0.720896
158,0.726016
159,0.690176
160,0.704512
161,0.754688
162,0.702464
163,0.703488
164,0.737280
165,0.693248
166,0.717824
167,0.724992
168,0.780288
169,0.712704
170,0.773120
171,0.657408
172,0.731136
173,0.804864
174,0.754688
175,0.731136
176,0.774144
177,0.779264
178,0.757760
179,0.747520
180,0.735232
181,0.674816
182,0.678912
183,0.756736
184,0.734208
185,0.588800
186,0.671744
187,0.785408
188,0.768000
189,0.804864
190,0.765952
191,0.832512
192,0.674816
193,0.743424
194,0.799744
195,0.831488
196,0.716800
197,0.608256
198,0.631808
199,0.346112
200,0.773120
201,0.804864
202,0.425984
203,0.709632
204,0.802816
205,0.773120
206,0.784384
207,0.794624
208,0.760832
209,0.837632
210,0.777216
211,0.802816
212,0.757760
213,0.798720
214,0.874496
215,0.831488
216,0.785408
217,0.823296
218,0.801792
219,0.822272
220,0.858112
221,0.834560
222,0.847872
223,0.817152
224,0.842752
225,0.850944
226,0.819200
227,0.861184
228,0.782336
229,0.835584
230,0.809984
231,0.797696
232,0.865280
233,0.829440
234,0.832512
235,0.745472
236,0.737280
237,0.774144
238,0.824320
239,0.787456
240,0.808960
241,0.801792
242,0.797696
243,0.785408
244,0.821248
245,0.858112
246,1.035264
247,0.653312
248,0.841728
249,0.840704
250,0.807936
251,0.775168
252,0.788480
253,0.736256
254,0.802816
255,0.772096
256,0.808960
257,0.861184
258,0.837632
259,0.846848
260,0.792576
261,0.809984
262,0.799744
263,0.835584
264,0.885760
265,0.785408
266,0.800768
267,0.834560
268,0.863232
269,0.754688
270,0.623616
271,0.737280
272,0.835584
273,0.827392
274,0.877568
275,0.791552
276,0.871424
277,0.832512
278,0.867328
279,0.899072
280,0.854016
281,0.907264
282,0.885760
283,0.812032
284,0.848896
285,0.893952
286,0.889856
287,0.856064
288,0.851968
289,0.842752
290,0.869376
291,0.896000
292,0.879616
293,0.876544
294,0.857088
295,0.844800
296,0.840704
297,0.847872
298,0.922624
299,0.871424
300,0.851968
301,0.899072
302,0.898048
303,0.805888
304,0.835584
305,0.802816
306,0.942080
307,0.875520
308,0.879616
309,0.879616
310,0.816128
311,0.856064
312,0.893952
313,0.880640
314,0.890880
315,0.857088
316,0.869376
317,0.872448
318,0.966656
319,0.861184
320,0.913408
321,0.877568
322,0.851968
323,0.875520
324,0.879616
325,0.819200
326,0.907264
