iter,ms
0,0.695296
1,0.738304
2,0.743424
3,0.751616
4,0.752640
5,0.714752
6,0.699392
7,0.715776
8,0.690176
9,0.737280
10,0.694272
11,0.741376
12,0.727040
13,0.802816
14,0.718848
15,0.688128
16,0.785408
17,0.718848
18,0.752640
19,0.732160
20,0.724992
21,0.743424
22,0.703488
23,0.705536
24,0.662528
25,0.686080
26,0.759808
27,0.706560
28,0.679936
29,0.738304
30,0.722944
31,0.695296
32,0.757760
33,0.740352
34,0.707584
35,0.658432
36,0.713728
37,0.805888
38,0.799744
39,0.706560
40,0.755712
41,0.549888
42,0.656384
43,0.786432
44,0.691200
45,0.766976
46,0.758784
47,0.729088
48,0.745472
49,0.804864
50,0.736256
51,0.688128
52,0.746496
53,0.727040
54,0.691200
55,0.787456
56,0.505856
57,0.701440
58,0.781312
59,0.760832
60,0.815104
61,0.766976
62,0.800768
63,0.719872
64,0.684032
65,0.811008
66,0.801792
67,0.712704
68,0.593920
69,0.508928
70,0.438272
71,0.336896
72,0.328704
73,0.295936
74,0.274432
75,0.254976
76,0.245760
77,0.196608
78,0.182272
79,0.199680
80,0.195584
81,0.182272
82,0.756736
83,0.743424
84,0.662528
85,0.802816
86,0.425984
87,0.648192
88,0.842752
89,0.821248
90,0.822272
91,0.820224
92,0.787456
93,0.834560
94,0.774144
95,0.795648
96,0.803840
97,0.792576
98,0.787456
99,0.791552
100,0.795648
101,0.797696
102,0.803840
103,0.799744
104,0.864256
105,0.801792
106,0.829440
107,0.816128
108,0.788480
109,0.852992
110,0.856064
111,0.817152
112,0.825344
113,0.824320
114,0.805888
115,0.833536
116,0.822272
117,0.833536
118,0.798720
119,0.786432
120,0.809984
121,0.817152
122,0.822272
123,0.773120
124,0.817152
125,0.757760
126,0.843776
127,0.811008
128,0.766976
129,0.789504
130,1.036288
131,0.691200
132,0.848896
133,0.844800
134,0.839680
135,0.844800
136,0.827392
137,0.823296
138,0.806912
139,0.794624
140,0.771072
141,0.744448
142,0.790528
143,0.814080
144,0.821248
145,0.804864
146,0.801792
147,0.862208
148,0.827392
149,0.821248
150,0.809984
151,0.835584
152,0.847872
153,0.735232
154,0.658432
155,0.407552
156,0.311296
157,0.296960
158,0.299008
159,0.316416
160,0.307200
161,0.315392
162,0.210944
163,0.185344
164,0.185344
165,0.185344
166,0.174080
167,0.736256
168,0.872448
169,0.825344
170,0.880640
171,0.847872
172,0.826368
173,0.852992
174,0.845824
175,0.837632
176,0.836608
177,0.872448
178,0.896000
179,0.804864
180,0.852992
181,0.889856
182,0.897024
183,0.852992
184,0.850944
185,0.841728
186,0.872448
187,0.893952
188,0.885760
189,0.883712
190,0.855040
191,0.848896
192,0.897024
193,0.900096
194,0.886784
195,0.864256
196,0.851968
197,0.851968
198,0.902144
199,0.865280
200,0.783360
201,0.864256
202,0.890880
203,0.880640
204,0.887808
205,0.876544
206,0.826368
207,0.913408
208,0.888832
209,0.884736
210,0.898048
211,0.860160
212,0.878592
213,0.826368
214,0.967680
215,0.858112
216,0.839680
217,0.858112
218,0.820224
219,0.802816
220,0.878592
221,0.872448
222,0.906240
223,0.939008
224,0.916480
225,0.868352
226,0.889856
227,0.911360
228,0.993280
229,0.906240
230,0.912384
231,0.882688
232,0.852992
233,0.782336
234,0.669696
235,0.586752
236,0.483328
237,0.471040
238,0.432128
239,0.485376
240,0.774144
241,0.883712
242,0.908288
243,0.927744
244,0.893952
245,0.905216
246,0.921600
247,0.917504
248,0.994304
249,0.868352
250,0.930816
251,0.952320
252,0.904192
253,0.918528
254,0.910336
255,0.898048
256,0.926720
257,0.927744
258,0.831488
259,0.918528
260,0.900096
261,0.865280
262,0.916480
263,0.944128
264,0.913408
265,0.909312
266,0.869376
267,0.909312
268,0.887808
269,0.890880
270,0.886784
271,0.909312
272,0.919552
273,0.921600
274,0.878592
275,0.922624
276,0.837632
277,0.904192
278,0.891904
279,0.931840
280,0.899072
281,0.909312
282,0.881664
283,0.858112
284,0.902144
285,0.926720
286,0.868352
287,0.956416
288,0.847872
289,0.911360
290,0.904192
291,0.905216
292,0.868352
293,0.924672
294,0.881664
295,0.899072
296,0.906240
297,0.922624
298,0.909312
299,0.857088
300,0.917504
301,0.887808
302,0.871424
303,0.848896
304,0.750592
305,0.645120
306,0.903168
307,0.883712
308,0.898048
309,0.891904
310,0.917504
311,0.935936
312,0.931840
313,0.897024
314,0.872448
315,0.889856
316,0.907264
317,0.899072
318,0.927744
319,0.873472
320,0.847872
321,0.811008
322,0.814080
323,0.962560
324,0.875520
325,0.867328
326,0.939008
327,0.850944
328,0.867328
329,0.885760
330,0.871424
331,0.859136
332,0.883712
333,0.888832
334,0.872448
335,0.943104
336,0.873472
337,0.900096
338,0.897024
339,0.936960
340,0.909312
341,0.892928
342,0.952320
343,0.926720
344,0.949248
345,0.948224
346,0.905216
347,0.922624
348,0.867328
349,0.950272
350,0.928768
351,0.916480
352,0.913408
353,0.946176
354,0.877568
355,0.908288
356,0.906240
357,0.879616
358,0.867328
359,0.850944
360,0.906240
361,0.881664
362,0.949248
363,0.931840
364,0.908288
365,0.927744
366,0.878592
367,0.907264
368,0.933888
369,0.929792
370,0.802816
371,0.624640
