iter,ms
0,0.356352
1,0.405504
2,0.418816
3,0.359424
4,0.429056
5,0.376832
6,0.379904
7,0.397312
8,0.380928
9,0.418816
10,0.388096
11,0.423936
12,0.424960
13,0.371712
14,0.447488
15,0.380928
16,0.389120
17,0.417792
18,0.384000
19,0.413696
20,0.429056
21,0.400384
22,0.409600
23,0.374784
24,0.245760
25,0.268288
26,0.378880
27,0.419840
28,0.379904
29,0.386048
30,0.430080
31,0.407552
32,0.404480
33,0.371712
34,0.377856
35,0.388096
36,0.416768
37,0.416768
38,0.459776
39,0.402432
40,0.458752
41,0.485376
42,0.432128
43,0.481280
44,0.477184
45,0.483328
46,0.502784
47,0.521216
48,0.465920
49,0.507904
50,0.495616
51,0.477184
52,0.529408
53,0.551936
54,0.531456
55,0.488448
56,0.549888
57,0.524288
58,0.485376
59,0.504832
60,0.580608
61,0.562176
62,0.509952
63,0.546816
64,0.544768
65,0.598016
66,0.540672
67,0.527360
68,0.539648
69,0.592896
70,0.501760
71,0.604160
72,0.532480
73,0.549888
74,0.457728
75,0.592896
76,0.543744
77,0.543744
78,0.544768
79,0.655360
80,0.585728
81,0.621568
82,0.578560
83,0.582656
84,0.617472
85,0.624640
86,0.616448
87,0.618496
88,0.623616
89,0.633856
90,0.667648
91,0.634880
92,0.626688
93,0.657408
94,0.648192
95,0.667648
96,0.621568
97,0.613376
98,0.681984
99,0.632832
100,0.623616
101,0.652288
102,0.770048
103,0.637952
104,0.758784
105,0.569344
106,0.687104
107,0.678912
108,0.701440
109,0.726016
110,0.680960
111,0.700416
112,0.732160
113,0.687104
114,0.701440
115,0.650240
116,0.499712
117,0.519168
118,0.644096
119,0.667648
120,0.743424
121,0.739328
122,0.707584
123,0.698368
124,0.802816
125,0.707584
126,0.708608
127,0.747520
128,0.683008
129,0.678912
130,0.704512
131,0.733184
132,0.736256
133,0.736256
134,0.716800
135,0.710656
136,0.760832
137,0.728064
138,0.708608
139,0.738304
140,0.742400
141,0.690176
142,0.738304
143,0.763904
144,0.729088
145,0.726016
146,0.722944
147,0.716800
148,0.688128
149,0.678912
150,0.670720
151,0.700416
152,0.689152
153,0.773120
154,0.744448
155,0.752640
156,0.698368
157,0.723968
158,0.703488
159,0.690176
160,0.703488
161,0.720896
162,0.730112
163,0.752640
164,0.707584
165,0.726016
166,0.742400
167,0.749568
168,0.802816
169,0.769024
170,0.664576
171,0.739328
172,0.681984
173,0.708608
174,0.710656
175,0.741376
176,0.761856
177,0.726016
178,0.778240
179,0.778240
180,0.779264
181,0.756736
182,0.757760
183,0.707584
184,0.761856
185,0.754688
186,0.698368
187,0.599040
188,0.775168
189,0.775168
190,0.764928
191,0.806912
192,0.763904
193,0.788480
194,0.804864
195,0.771072
196,0.797696
197,0.723968
198,0.684032
199,0.528384
200,0.452608
201,0.384000
202,0.804864
203,0.746496
204,0.665600
205,0.804864
