iter,ms
0,0.675840
1,0.680960
2,0.674816
3,0.702464
4,0.706560
5,0.748544
6,0.732160
7,0.688128
8,0.680960
9,0.713728
10,0.714752
11,0.703488
12,0.685056
13,0.763904
14,0.766976
15,0.772096
16,0.742400
17,0.741376
18,0.778240
19,0.796672
20,0.906240
21,0.851968
22,0.824320
23,0.808960
24,0.818176
25,0.827392
26,0.836608
27,0.863232
28,0.866304
29,0.870400
30,0.838656
31,0.866304
32,0.935936
33,0.924672
34,0.971776
35,0.990208
36,0.920576
37,0.941056
38,0.945152
39,0.950272
40,0.948224
41,1.028096
42,0.992256
43,0.992256
44,0.998400
45,0.977920
46,1.031168
47,1.022976
48,1.042432
49,1.065984
50,1.068032
51,1.059840
52,1.051648
53,1.089536
54,1.102848
55,1.059840
56,1.067008
57,1.071104
58,1.065984
59,1.076224
60,1.081344
61,1.127424
62,1.117184
63,1.120256
64,1.081344
65,1.075200
66,1.039360
67,0.857088
68,0.816128
69,1.090560
70,1.106944
71,1.089536
72,1.225728
73,1.189888
74,1.171456
75,1.125376
76,1.090560
77,1.124352
78,1.121280
79,1.087488
80,1.072128
81,1.139712
82,1.177600
83,1.095680
84,1.108992
85,1.094656
86,1.104896
87,1.098752
88,1.084416
89,1.099776
90,1.124352
91,1.155072
92,1.093632
93,1.100800
94,1.098752
95,1.126400
96,1.106944
97,1.087488
98,1.086464
99,1.119232
100,1.141760
101,1.121280
102,1.202176
103,1.176576
104,1.156096
105,1.138688
106,1.179648
107,1.152000
108,1.171456
109,1.164288
110,1.164288
111,1.112064
112,1.160192
113,1.178624
114,1.152000
115,1.148928
116,1.141760
117,1.153024
118,1.193984
119,1.159168
120,1.153024
121,1.153024
122,1.100800
123,0.991232
124,1.090560
125,1.147904
126,1.095680
127,1.171456
128,1.121280
129,1.106944
130,1.117184
131,1.128448
132,1.162240
133,1.150976
134,1.191936
135,1.154048
136,1.198080
137,1.203200
138,1.257472
139,1.169408
140,1.172480
141,1.187840
142,1.166336
143,1.138688
144,1.125376
145,1.161216
146,1.223680
147,1.009664
148,1.145856
149,1.185792
150,1.152000
151,1.191936
152,1.153024
153,1.187840
154,1.160192
155,1.232896
156,1.162240
157,1.162240
158,1.203200
159,1.220608
160,1.229824
161,1.164288
162,1.187840
163,1.226752
164,1.215488
165,1.203200
166,1.195008
167,1.203200
168,1.247232
169,1.229824
170,1.200128
171,1.227776
172,1.253376
173,1.207296
174,1.162240
175,1.050624
176,0.660480
177,0.610304
178,0.603136
179,0.598016
180,1.328128
181,1.287168
182,1.189888
183,1.253376
184,1.171456
185,1.193984
186,1.203200
187,1.204224
188,1.244160
189,1.211392
190,1.254400
191,1.172480
192,1.165312
193,1.176576
194,1.162240
195,1.195008
196,1.210368
197,1.263616
198,1.270784
199,1.168384
200,1.223680
201,1.420288
202,1.202176
203,1.170432
204,1.192960
205,1.188864
206,1.193984
207,1.224704
208,1.278976
209,0.963584
210,1.191936
211,1.191936
212,1.169408
213,1.167360
214,1.193984
215,1.172480
216,1.245184
217,1.198080
218,1.212416
219,1.297408
220,1.241088
221,1.236992
222,1.236992
223,1.210368
224,1.200128
225,1.225728
226,1.177600
227,1.178624
228,1.190912
229,1.195008
