iter,ms
0,0.577536
1,0.578560
2,0.574464
3,0.571392
4,0.573440
5,0.565248
6,0.580608
7,0.595968
8,0.602112
9,0.592896
10,0.617472
11,0.595968
12,0.588800
13,0.594944
14,0.582656
15,0.601088
16,0.572416
17,0.590848
18,0.721920
19,0.642048
20,0.821248
21,0.588800
22,0.573440
23,0.567296
24,0.579584
25,0.579584
26,0.573440
27,0.581632
28,0.592896
29,0.582656
30,0.584704
31,0.588800
32,0.587776
33,0.588800
34,0.605184
35,0.592896
36,0.604160
37,0.598016
38,0.612352
39,0.615424
40,0.592896
41,0.587776
42,0.586752
43,0.586752
44,0.591872
45,0.573440
46,0.585728
47,0.599040
48,0.625664
49,0.602112
50,0.698368
51,0.614400
52,0.607232
53,0.600064
54,0.605184
55,0.594944
56,0.610304
57,0.674816
58,0.604160
59,0.588800
60,0.580608
61,0.579584
62,0.588800
63,0.596992
64,0.604160
65,0.800768
66,0.755712
67,0.623616
68,0.612352
69,0.616448
70,0.614400
71,0.624640
72,0.640000
73,0.629760
74,0.615424
75,0.605184
76,0.594944
77,0.599040
78,0.618496
79,0.670720
80,0.691200
81,0.647168
82,0.652288
83,0.723968
84,0.656384
85,0.688128
86,0.677888
87,0.616448
88,0.612352
89,0.658432
90,0.634880
91,0.673792
92,0.758784
93,0.700416
94,0.674816
95,0.666624
96,0.687104
97,0.665600
98,0.672768
99,0.649216
100,0.607232
101,0.578560
102,0.583680
103,0.589824
104,0.587776
105,0.585728
106,0.643072
107,0.648192
108,0.752640
109,1.145856
110,0.640000
111,0.633856
112,0.632832
113,0.646144
114,0.654336
115,0.689152
116,0.645120
117,0.607232
118,0.650240
119,0.676864
120,0.718848
121,0.673792
122,0.653312
123,0.662528
124,0.652288
125,0.663552
126,0.625664
127,0.628736
128,0.613376
129,0.627712
130,0.664576
131,0.692224
132,0.645120
133,0.687104
134,0.738304
135,0.743424
136,0.684032
137,0.681984
138,0.695296
139,0.789504
140,0.700416
141,0.684032
142,0.687104
143,0.692224
144,0.643072
145,0.619520
146,0.629760
147,0.629760
148,0.619520
149,0.622592
150,0.656384
151,0.671744
152,0.675840
153,0.673792
154,0.712704
155,0.730112
156,0.681984
157,0.706560
158,0.734208
159,0.712704
160,0.697344
161,0.718848
162,0.697344
163,0.658432
164,0.669696
165,0.684032
166,0.658432
167,0.660480
168,0.673792
169,0.704512
170,0.748544
171,0.733184
172,0.723968
173,0.745472
174,0.698368
175,0.673792
176,0.671744
177,0.676864
178,0.663552
179,0.671744
180,0.670720
181,0.669696
182,0.676864
183,0.658432
184,0.700416
185,0.718848
186,0.705536
187,0.733184
188,0.713728
189,0.726016
190,0.738304
191,0.739328
192,0.699392
193,0.632832
194,0.662528
195,0.693248
196,0.667648
197,0.689152
198,0.675840
199,0.770048
200,0.762880
201,0.701440
202,0.690176
203,0.691200
204,0.704512
205,0.688128
206,0.720896
207,0.743424
208,0.827392
209,0.778240
210,0.749568
211,0.734208
212,0.760832
213,0.785408
214,0.837632
215,0.822272
216,0.829440
217,0.834560
218,0.816128
219,0.831488
220,0.839680
221,0.851968
222,0.908288
223,0.861184
224,0.866304
225,0.888832
226,0.934912
227,0.901120
228,0.967680
229,0.963584
230,0.914432
231,0.937984
232,0.944128
233,0.995328
234,0.933888
235,1.009664
236,0.993280
237,1.011712
238,1.007616
239,1.011712
240,1.027072
241,1.058816
242,1.010688
243,1.032192
244,1.056768
245,1.062912
246,1.047552
247,1.168384
248,1.136640
249,1.061888
250,1.063936
251,1.069056
252,1.096704
253,1.073152
254,1.084416
255,1.149952
256,1.097728
257,1.149952
258,1.103872
259,1.047552
260,1.038336
261,1.035264
262,1.110016
263,1.168384
264,1.125376
265,1.054720
266,1.141760
267,1.091584
268,1.120256
269,1.076224
270,1.090560
271,1.113088
272,1.107968
273,1.191936
274,1.150976
275,1.086464
276,1.082368
277,1.106944
278,1.063936
279,1.075200
280,1.080320
281,1.111040
282,1.149952
283,1.128448
284,1.116160
285,1.100800
286,1.123328
287,1.076224
288,1.124352
289,1.074176
290,1.082368
