iter,ms
0,7.602720
1,7.786048
2,7.784928
3,7.784224
4,7.788672
5,7.786144
6,7.787136
7,7.782624
8,7.790784
9,7.785760
10,7.784256
11,7.792640
12,7.784800
13,7.792992
14,7.789024
15,7.821504
16,7.787616
17,7.784672
18,7.786592
19,7.787872
20,7.786688
21,7.791232
22,7.791360
23,7.787712
24,7.807328
25,7.798528
26,7.784000
27,7.786976
28,7.786272
29,7.793856
30,7.810464
31,7.798592
32,7.802496
33,7.791552
34,7.790240
35,7.783776
36,7.788096
37,7.791456
38,7.789600
39,7.788000
40,7.784096
41,7.788160
42,7.785056
43,7.786528
44,7.788288
45,7.789792
46,7.786944
47,7.786720
48,7.787584
49,7.783552
50,7.784544
51,7.780640
52,7.787936
53,7.779808
54,7.782240
55,7.791808
56,7.788768
57,7.782944
58,7.782752
59,7.786336
60,7.787328
61,7.781088
62,7.787520
63,7.784480
64,7.786336
65,7.781216
66,7.788128
67,7.787616
68,7.785824
69,7.788480
70,7.781600
71,7.789824
72,7.788672
73,7.784160
74,7.786208
75,7.779456
76,7.788640
77,7.789568
78,7.791680
79,7.805248
80,7.779680
81,7.784384
82,7.790912
83,7.792672
84,7.789792
85,7.780032
86,7.788160
87,7.796448
88,7.786560
89,7.783200
90,7.787328
91,7.791360
92,7.789536
93,7.792768
94,7.786496
95,7.791808
96,7.780384
97,7.786208
98,7.785408
99,7.784576
100,7.784768
101,7.786720
102,7.790272
103,7.788736
104,7.796416
105,7.779360
106,7.782368
107,7.788000
108,7.788448
109,7.808576
110,7.787872
111,7.802240
112,7.788096
113,7.779808
114,7.783264
115,7.784544
116,7.784992
117,7.816256
118,7.800320
119,7.788352
120,7.781088
121,7.797888
122,7.781184
123,7.786208
124,7.788480
125,7.791616
126,7.790240
127,7.785312
128,7.802592
129,7.786464
130,7.804160
131,7.789216
132,7.787104
133,7.798144
134,7.784928
135,7.781792
136,7.789344
137,7.791616
138,7.805664
139,7.798816
140,7.779680
141,7.787232
142,7.789856
143,7.788320
144,7.790144
145,7.786688
146,7.788096
147,7.782496
148,7.786304
149,7.786272
150,7.787040
151,7.781952
152,7.788832
153,7.786656
154,7.780928
155,7.784800
156,7.785312
157,7.785568
158,7.788256
159,7.788832
160,7.788064
161,7.780512
162,7.787328
163,7.781056
164,7.789760
165,7.784128
166,7.780096
167,7.786400
168,7.785600
169,7.786272
170,7.785568
171,7.785632
172,7.789696
173,7.785568
174,7.786240
175,7.787104
176,7.783552
177,7.787424
178,7.790016
179,7.782976
180,7.783776
181,7.781472
182,7.787392
183,7.783616
184,7.780896
185,7.785376
186,7.790368
187,7.784416
188,7.785952
189,7.786464
190,7.782368
191,7.789888
192,7.787808
193,7.784000
194,7.785696
195,7.788064
196,7.779488
197,7.787648
198,7.786784
199,7.785888
200,7.784672
201,7.789280
202,7.786368
203,7.778144
204,7.779360
205,7.792352
206,7.778400
207,7.787744
208,7.792736
209,7.787584
210,7.784352
211,7.786560
212,7.786432
213,7.784896
214,7.785024
215,7.786048
216,7.784160
217,7.788480
218,7.780640
219,7.785504
220,7.782816
221,7.789024
222,7.782880
223,7.782912
224,7.793344
225,7.817632
226,7.796224
227,7.789536
228,7.780800
229,7.798944
230,7.791168
231,7.789984
232,6.384192
233,6.386656
234,6.387776
235,6.385888
236,6.385792
237,7.786656
238,7.787744
239,7.785600
240,7.780128
241,7.789152
242,7.782880
243,7.789568
244,6.388000
245,6.389120
246,6.387776
247,6.391296
248,7.809312
249,7.801696
250,7.805280
251,7.798304
252,7.796704
253,7.805120
254,7.783424
