iter,ms
0,7.651040
1,7.782432
2,7.789504
3,7.781504
4,7.780224
5,7.781536
6,7.784896
7,7.782368
8,7.784416
9,7.814528
10,7.805568
11,7.787936
12,7.788768
13,7.786912
14,7.805408
15,7.785504
16,7.797216
17,7.786784
18,7.781056
19,7.782848
20,7.779104
21,7.786432
22,7.787968
23,7.782816
24,7.781152
25,7.790560
26,7.781312
27,7.784896
28,7.809376
29,7.779104
30,7.782432
31,7.782720
32,7.792960
33,7.781792
34,7.782656
35,7.780640
36,7.784608
37,7.781984
38,7.787392
39,7.786592
40,7.781088
41,7.783616
42,7.786368
43,7.779968
44,7.783328
45,7.794080
46,7.784512
47,7.786880
48,7.782336
49,7.783232
50,7.781056
51,7.789888
52,7.791168
53,7.779008
54,7.790400
55,7.786048
56,7.787520
57,7.786400
58,7.785152
59,7.780544
60,7.786752
61,7.790176
62,7.783360
63,7.780224
64,7.786848
65,7.781792
66,7.784064
67,7.786240
68,7.783648
69,7.794400
70,7.792544
71,7.791136
72,7.803808
73,7.781632
74,7.788480
75,7.787840
76,7.794304
77,7.778784
78,7.791552
79,7.795200
80,7.787168
81,7.816288
82,7.819584
83,7.812960
84,7.809952
85,7.817568
86,7.801312
87,7.782592
88,7.786272
89,7.788192
90,7.786944
91,7.786304
92,7.781600
93,7.803872
94,7.803200
95,7.782880
96,7.787680
97,7.780768
98,7.786976
99,7.781184
100,7.784992
101,7.811488
102,7.788608
103,7.785024
104,7.782784
105,7.780800
106,7.785216
107,7.787232
108,7.782464
109,7.784576
110,7.785792
111,7.787360
112,7.785024
113,7.784224
114,7.782880
115,7.786848
116,7.810848
117,7.781216
118,7.809216
119,7.787584
120,7.779456
121,7.784704
122,7.786784
123,7.786720
124,7.780800
125,7.782656
126,7.783008
127,7.788256
128,7.790656
129,7.783232
130,7.789568
131,7.782624
132,7.789120
133,7.785952
134,7.783872
135,7.785376
136,7.781568
137,7.784640
138,7.784352
139,7.779968
140,7.786944
141,7.815040
142,7.780768
143,7.811296
144,7.787520
145,7.782720
146,7.779936
147,7.785984
148,7.784320
149,7.791712
150,7.781344
151,7.811584
152,7.783264
153,7.785664
154,7.781280
155,7.786912
156,7.806144
157,7.815200
158,7.781536
159,7.787616
160,7.786176
161,7.785728
162,7.789888
163,7.787872
164,7.781344
165,7.788064
166,7.788576
167,7.785664
168,7.779040
169,7.809184
170,7.781696
171,7.793184
172,7.782560
173,7.785344
174,7.811840
175,7.781056
176,7.792000
177,7.778528
178,7.779776
179,7.783552
180,7.788224
181,7.788928
182,7.781632
183,7.784416
184,7.779424
185,7.779616
186,7.788448
187,7.816672
188,7.780928
189,7.783584
190,7.782400
191,7.780448
192,7.785504
193,7.787968
194,7.781248
195,7.784416
196,7.790016
197,7.784480
198,7.784000
199,7.796736
200,7.784608
201,7.815264
202,7.780960
203,7.780416
204,7.779648
205,7.783520
206,7.780160
207,7.786528
208,7.781760
209,7.786272
210,7.782816
211,7.786112
212,7.783744
213,7.783552
214,7.786368
215,7.782720
216,7.792352
217,7.789632
218,7.786240
219,7.786016
220,7.782880
221,7.792064
222,7.785056
223,7.783040
224,7.778624
225,7.779552
226,7.782208
227,7.788800
228,7.800352
229,7.819488
230,7.821056
231,7.817856
232,6.392480
233,6.420192
234,6.439040
235,6.418016
236,6.429536
237,7.846304
238,7.807168
239,7.815840
240,7.826880
241,7.834688
242,7.834528
243,7.840768
244,6.396224
245,6.406688
246,6.384096
247,6.411936
248,7.787776
249,7.781344
250,7.787392
251,7.783136
252,7.787648
253,7.780512
254,7.779808
