iter,ms
0,6.842976
1,7.788864
2,7.793024
3,7.786496
4,7.785376
5,7.789376
6,7.800032
7,7.786336
8,7.789344
9,7.789824
10,7.787456
11,7.791200
12,7.784640
13,7.784608
14,7.784704
15,7.795872
16,7.791040
17,7.786144
18,7.785344
19,7.787616
20,7.785024
21,7.780736
22,7.788320
23,7.788928
24,7.785216
25,7.784672
26,7.785088
27,7.795616
28,7.811424
29,7.792000
30,7.790688
31,7.785152
32,7.814816
33,7.809600
34,7.785696
35,7.785760
36,7.842304
37,7.792928
38,7.807072
39,7.782272
40,7.791360
41,7.787264
42,7.786816
43,7.782368
44,7.783456
45,7.786048
46,7.788640
47,7.786464
48,7.780768
49,7.790176
50,7.789056
51,7.783392
52,7.787296
53,7.825344
54,7.832832
55,7.815264
56,7.781824
57,7.780544
58,7.790528
59,7.784320
60,7.791008
61,7.788032
62,7.782816
63,7.800960
64,7.783744
65,7.786048
66,7.789408
67,7.789056
68,7.784096
69,7.785024
70,7.788032
71,7.792512
72,7.789728
73,7.782144
74,7.786784
75,7.783424
76,7.785056
77,7.788544
78,7.783872
79,7.787168
80,7.812640
81,7.844032
82,7.785440
83,7.818176
84,7.803104
85,7.816800
86,7.789504
87,7.796480
88,7.788480
89,7.784864
90,7.782176
91,7.789632
92,7.784128
93,7.816384
94,7.786496
95,7.792256
96,7.813280
97,7.790208
98,7.796576
99,7.819616
100,7.797152
101,7.787296
102,7.785376
103,7.788896
104,7.813440
105,7.784160
106,7.785152
107,7.785696
108,7.804992
109,7.785920
110,7.789184
111,7.796544
112,7.779968
113,7.820384
114,7.827808
115,7.785600
116,7.786720
117,7.782880
118,7.793184
119,7.783712
120,7.790496
121,7.789280
122,7.791936
123,7.783520
124,7.791520
125,7.785504
126,7.784256
127,7.791904
128,7.791520
129,7.808384
130,7.794592
131,7.789504
132,7.786848
133,7.786560
134,7.789376
135,7.784512
136,7.787776
137,7.786240
138,7.786368
139,7.787136
140,7.783488
141,7.789056
142,7.782528
143,7.787296
144,7.791328
145,7.785792
146,7.789568
147,7.783424
148,7.795904
149,7.787904
150,7.786656
151,7.787264
152,7.789088
153,7.797408
154,7.780864
155,7.797824
156,7.786144
157,7.791328
158,7.785728
159,7.791744
160,7.787840
161,7.855872
162,7.796576
163,7.784224
164,7.822528
165,7.786208
166,7.783808
167,7.786336
168,7.790016
169,7.790400
170,7.786048
171,7.791936
172,7.785408
173,7.790080
174,7.818592
175,7.786912
176,7.792416
177,7.811648
178,7.791712
179,7.784224
180,7.792352
181,7.788832
182,7.787616
183,7.817536
184,7.788320
185,7.784224
186,7.797216
187,7.799264
188,7.785600
189,7.784096
190,7.791936
191,7.798368
192,7.787680
193,7.787872
194,7.810048
195,7.823104
196,7.791328
197,7.783360
198,7.789216
199,7.789504
200,7.786752
201,7.791456
202,7.804384
203,7.789024
204,7.784576
205,7.789632
206,7.787328
207,7.785440
208,7.790784
209,7.788288
210,7.787328
211,7.790848
212,7.786464
213,7.793408
214,7.788096
215,7.783872
216,7.786976
217,7.796992
218,7.793440
219,7.784928
220,7.787584
221,7.787424
222,7.789376
223,7.792224
224,7.794112
225,7.786368
226,7.811392
227,7.783808
228,7.790240
229,7.843328
230,298.990295
231,7.856224
232,6.393952
233,6.438240
234,6.401984
235,6.435072
236,6.420288
237,7.849184
238,7.808832
239,7.786784
240,7.811456
241,7.836128
242,7.962464
243,6.418688
244,6.412544
245,6.382848
246,6.495168
247,6.388576
248,7.788192
249,7.788256
250,7.787104
251,7.790656
252,7.793984
253,7.786464
254,7.787712
