iter,ms
0,7.611648
1,7.787072
2,7.781344
3,7.905376
4,7.779040
5,7.788928
6,7.789088
7,7.784416
8,7.783520
9,7.786336
10,7.782880
11,7.793760
12,7.785088
13,7.782496
14,7.788480
15,7.789216
16,7.786624
17,7.786080
18,7.785632
19,7.780864
20,7.780256
21,7.781664
22,7.783744
23,7.781184
24,7.779456
25,7.780864
26,7.786976
27,7.778176
28,7.786688
29,7.787584
30,7.782656
31,7.782816
32,7.781088
33,7.786208
34,7.813632
35,7.812928
36,7.810880
37,7.786816
38,7.786432
39,7.783104
40,7.783840
41,7.784384
42,7.781888
43,7.781856
44,7.821120
45,7.828736
46,7.797856
47,7.801120
48,7.782240
49,7.783936
50,7.779456
51,7.786208
52,7.821600
53,7.785824
54,7.782368
55,7.786912
56,7.784736
57,7.782176
58,7.787072
59,7.785120
60,7.785440
61,7.781472
62,7.777856
63,7.787008
64,7.779936
65,7.782144
66,7.787264
67,7.782464
68,7.786528
69,7.787872
70,7.785056
71,7.784256
72,7.785472
73,7.785472
74,7.783296
75,7.780512
76,7.783392
77,7.833536
78,7.784768
79,7.807584
80,7.795712
81,7.785376
82,7.780288
83,7.796640
84,7.783328
85,7.781088
86,7.815488
87,7.787648
88,7.781568
89,7.787136
90,7.784128
91,7.782944
92,7.786528
93,7.787328
94,7.787904
95,7.790144
96,7.783200
97,7.783712
98,7.780416
99,7.783360
100,7.782464
101,7.789408
102,7.787744
103,7.782080
104,7.785600
105,7.790592
106,7.781760
107,7.789280
108,7.780896
109,7.790880
110,7.781024
111,7.790528
112,7.782336
113,7.784032
114,7.793440
115,7.787552
116,7.793824
117,7.783680
118,7.789312
119,7.792608
120,7.781152
121,7.788160
122,7.793120
123,7.810752
124,7.781280
125,7.783584
126,7.792192
127,7.787104
128,7.804992
129,7.788992
130,7.796736
131,7.793312
132,7.782560
133,7.780896
134,7.786400
135,7.790240
136,7.783744
137,7.792896
138,7.780928
139,7.787680
140,7.786176
141,7.784736
142,7.789344
143,7.781248
144,7.795744
145,7.788352
146,7.783392
147,7.785504
148,7.791424
149,7.818496
150,7.784064
151,7.788288
152,7.809568
153,7.812928
154,7.812416
155,7.787360
156,7.813824
157,7.783168
158,7.810592
159,7.789088
160,7.795648
161,7.851744
162,7.782720
163,7.790144
164,7.813216
165,7.785440
166,7.786656
167,7.787360
168,7.784320
169,7.791104
170,7.790720
171,7.785408
172,7.812896
173,7.781024
174,7.790880
175,7.784640
176,7.826560
177,7.785984
178,7.798624
179,7.804992
180,7.804704
181,7.813408
182,7.786848
183,7.798144
184,7.782272
185,7.801600
186,7.814016
187,7.784160
188,7.786752
189,7.791936
190,7.814400
191,7.787328
192,7.788448
193,7.779008
194,7.781504
195,7.785696
196,7.785376
197,7.779200
198,7.786272
199,7.790016
200,7.799872
201,7.783232
202,7.785696
203,7.787776
204,7.783232
205,7.782848
206,7.786560
207,7.787552
208,7.785888
209,7.817088
210,7.781600
211,7.782528
212,7.783168
213,7.790592
214,7.795456
215,7.784224
216,7.787040
217,7.787872
218,7.783296
219,7.788576
220,7.781696
221,7.783424
222,7.782304
223,7.788416
224,7.783968
225,7.787776
226,7.786848
227,7.788448
228,7.827296
229,7.825920
230,7.792704
231,7.817696
232,6.387136
233,6.401472
234,6.438304
235,6.426176
236,6.385856
237,7.807520
238,7.783328
239,7.812320
240,7.806752
241,7.783840
242,7.785376
243,7.786816
244,6.387712
245,6.391936
246,6.385856
247,6.391872
248,7.786592
249,7.811040
250,7.833984
251,7.829408
252,7.799168
253,7.835744
254,7.813728
