iter,ms
0,7.814528
1,7.785440
2,7.782336
3,7.779904
4,7.780544
5,7.788512
6,7.782880
7,7.788320
8,7.781728
9,7.783936
10,7.778080
11,7.782048
12,7.781888
13,7.787904
14,7.798784
15,7.787488
16,7.791648
17,7.781920
18,7.780128
19,7.780640
20,7.788736
21,7.795040
22,7.784096
23,7.788256
24,7.784576
25,7.780192
26,7.790880
27,7.787424
28,7.780768
29,7.820448
30,7.785728
31,7.781664
32,7.786336
33,7.828640
34,7.786400
35,7.782592
36,7.796416
37,7.784768
38,7.793088
39,7.786592
40,7.788096
41,7.805760
42,7.789248
43,7.788000
44,7.779040
45,7.781184
46,7.787008
47,7.783008
48,7.778816
49,7.793152
50,7.778880
51,7.790080
52,7.787456
53,7.789792
54,7.780832
55,7.785376
56,7.812928
57,7.788096
58,7.786048
59,7.787072
60,7.813920
61,7.781376
62,7.793376
63,7.784512
64,7.784320
65,7.782688
66,7.791968
67,7.793536
68,7.784064
69,7.783488
70,7.794784
71,7.791680
72,7.781312
73,7.780672
74,7.787744
75,7.812992
76,7.792320
77,7.803872
78,7.788064
79,7.784896
80,7.809568
81,7.791936
82,7.790656
83,7.787840
84,7.787584
85,7.811936
86,7.784736
87,7.790496
88,7.794720
89,7.796480
90,7.779776
91,7.788832
92,7.804960
93,7.790656
94,7.779616
95,7.784576
96,7.790048
97,7.783104
98,7.782592
99,7.780832
100,7.795264
101,7.781248
102,7.789984
103,7.790560
104,7.808448
105,7.790496
106,7.783520
107,7.783232
108,7.782272
109,7.785888
110,7.795776
111,7.808448
112,7.804800
113,7.805696
114,7.787168
115,7.782784
116,7.792288
117,7.813760
118,7.801472
119,7.792864
120,7.797504
121,7.797152
122,7.796480
123,7.789760
124,7.784864
125,7.800768
126,7.784192
127,7.789376
128,7.795456
129,7.787232
130,7.785984
131,7.779936
132,7.796288
133,7.790816
134,7.807456
135,7.785888
136,7.781760
137,7.784416
138,7.784288
139,7.787840
140,7.781280
141,7.782144
142,7.791232
143,7.783712
144,7.789408
145,7.782688
146,7.779744
147,7.791168
148,7.783584
149,7.786208
150,7.794048
151,7.786560
152,7.785440
153,7.788768
154,7.787200
155,7.787104
156,7.788672
157,7.792480
158,7.794400
159,7.787392
160,7.785120
161,7.788864
162,7.787616
163,7.791584
164,7.778112
165,7.790976
166,7.784064
167,7.786848
168,7.785760
169,7.789504
170,7.779296
171,7.782112
172,7.784768
173,7.794112
174,7.791552
175,7.793728
176,7.778272
177,7.779488
178,7.786432
179,7.780800
180,7.779904
181,7.789024
182,7.788256
183,7.794624
184,7.780096
185,7.796480
186,7.790592
187,7.794112
188,7.788096
189,7.787968
190,7.790080
191,7.780224
192,7.779904
193,7.786368
194,7.792352
195,7.789952
196,7.787488
197,7.789440
198,7.795072
199,7.787072
200,7.787744
201,7.789184
202,7.794304
203,7.795456
204,7.795456
205,7.790304
206,7.788288
207,7.788736
208,7.788160
209,7.789152
210,7.794912
211,7.781952
212,7.786560
213,7.781280
214,7.789984
215,7.777568
216,7.780800
217,7.791872
218,7.793600
219,7.787712
220,7.792544
221,7.788448
222,7.788928
223,7.787296
224,7.787872
225,7.790016
226,7.792256
227,7.789024
228,7.787264
229,7.799872
230,7.783328
231,7.781024
232,6.381216
233,6.384512
234,6.382624
235,6.379104
236,9.219520
237,7.779584
238,7.794400
239,7.788224
240,7.786784
241,7.779808
242,7.783328
243,6.921824
244,6.382240
245,6.381440
246,6.378976
247,6.383968
248,7.790848
249,7.787968
250,7.780384
251,7.795072
252,7.781984
253,7.792256
254,7.795552
